objid,svd_comp_1,svd_comp_2,svd_comp_3,svd_comp_4,svd_comp_5,svd_comp_6,svd_comp_7,svd_comp_8,svd_comp_9,svd_comp_10
1.2376511913592095e+18,1727.553044630228,335.2642683975932,142.5287755986588,93.09409635358546,75.71861897992495,54.74529218067461,52.30484590694482,48.88129021565528,45.16178934524913,41.84752540577294
1.2376511913592095e+18,1271.1072272089777,636.9647479951093,415.29179702464165,231.24328875525066,108.45775676176264,95.51331253953637,62.73263554051578,55.484658847413094,52.68512104404422,44.19359890341646
1.237664878334837e+18,2477.944447364314,445.3329813653184,179.8061433745181,91.68328907727359,83.06155277384852,70.60500103113752,65.47788169035208,54.369185139458494,52.708690191273476,47.29674244715346
1.2376546531047508e+18,1236.3799026252946,463.847843841643,316.5436264760596,149.76707336676165,114.5788650841457,74.54323675420859,61.408946374959164,49.06406929643955,44.72624739732566,41.801954963016
1.237650795677811e+18,1780.9636611420603,340.1516514797505,219.45159759605468,96.90691330409314,80.62765719658557,64.65680672216293,55.29558714976471,49.16589347774138,41.25360633128863,37.69410960844222
1.2376648348547156e+18,1475.0684181069562,295.79908707198973,149.26399391553483,78.88348306671688,72.5497108569566,54.47224849052864,49.97155383387625,47.31493139765701,42.00170853676798,40.22354709759652
1.2376609355541384e+18,2038.944056525748,402.94063710529633,188.5422289849868,180.11086630472602,79.26430050272687,75.61879123473824,64.97100263711684,60.46255891371039,58.31622576810167,51.85539741718723
1.2376507956782042e+18,2072.0091686575324,221.6292612744802,136.91986420991628,110.04929194648179,72.25242131415087,69.335180944729,62.39813577347942,52.10191912350011,51.07771063811468,41.82682913058862
1.2376512525605276e+18,1437.25444203103,595.5201034276631,431.8377786012149,221.80735061993917,126.17943321807547,90.96168785898396,58.66897671998749,52.70977220433829,43.541803187747156,38.651447872322244
1.2376517539903575e+18,1326.357889178652,200.27674488233424,144.03750803143296,73.30056214072223,61.079695483060114,56.64462159784107,51.28287447334091,48.35437926911997,39.92705183178918,39.255332321347524
1.237650796214682e+18,2141.7359091261046,248.20933279828185,152.43744017917018,109.84980165789072,98.81334858460286,81.61821380064713,67.66267198505635,58.43893717882012,51.04707743004284,46.32748127304122
1.2376511924334103e+18,1310.8043048341597,488.758749441046,472.00067132390484,135.19195265307485,118.4880317725549,98.50298682777769,57.20997380080616,56.36473619257523,45.47333456870956,41.589614498149565
1.2376507972880307e+18,1902.7264400605732,329.4799593371724,183.34010562187044,92.77549289028438,89.32548683862565,65.22274182337428,62.01112040492181,54.75330133821284,48.611462101366286,47.16471495502204
1.237651192432624e+18,1467.6431491582623,244.20824823235526,143.20877784247045,102.68943867575159,62.85916623837138,62.121568761464715,55.594057496720474,53.37449519444321,50.32401013465564,47.990751048764785
1.2376511918962772e+18,1564.6819122789177,535.4926013483262,124.53171132516769,98.3825948172116,72.08107617451505,67.90386271824786,54.23572712078183,51.8915985422719,44.71499583928561,39.279480961392714
1.2376546042401265e+18,1291.3363263688002,150.68697726957168,114.60476858013773,82.29723997207151,57.174626709731015,50.68715402489676,45.289010175406354,44.039477376948355,38.50919181111702,32.134663087843144
1.2376507972884895e+18,1328.987257405876,1135.0560071498571,300.0952256964334,149.8762751958454,84.41735306834202,73.538381651294,61.77468822799524,57.58157380787462,49.945884239567604,39.14126452600418
1.2376675369258191e+18,1736.136130354651,238.18005436187426,96.81212555786352,90.83447049718109,63.36732046070906,58.69186677939101,50.14173293970529,48.632905565294976,45.50582723238543,42.959407241623474
1.2376609366280768e+18,1284.2976231475689,270.9727726184348,250.2612154682757,140.240318690527,108.82476398015817,85.0392434277608,77.07894508970875,59.329077051565314,57.06859313849601,52.95951074560454
1.2376536647142605e+18,2102.600821574265,646.9744925494116,474.0397757037239,175.112930298612,134.00138133514784,98.77188122206074,79.9791937952138,70.40693532482219,59.71485967208841,47.877404633277884
1.2376512525608553e+18,1254.0268953254342,415.91748616928373,302.88763579435886,130.7633254138668,110.41625150553023,78.84885029150041,56.72196093680263,47.281500775677394,43.789636721834405,41.331118662095804
1.2376609366289943e+18,1716.4764985311103,477.742912380281,285.17142286220155,179.22554773376655,123.50506825082746,95.30772613622665,70.11277559071364,66.24190153305277,55.59068177002479,49.74827225020695
1.237653665788265e+18,1952.2090367466733,582.9657400869769,277.4229939037277,137.02253932173474,109.94807573144864,91.13916210302474,69.06241986324775,62.68067350479136,54.39790228598378,43.37007169658411
1.2376511924332792e+18,3227.2643005370087,319.56341999023135,131.70543560523836,96.57954429566264,81.15250833615526,74.15280596381444,58.74445911648071,50.86779404262764,49.185516307578276,46.500018480504664
1.237674462560387e+18,1614.7074478831894,657.6714263047818,489.60252327879783,253.4126354457578,126.10820386239462,87.36082514743592,60.85994222302464,47.04472991897754,44.88738483605982,38.958595992464524
1.237653665788068e+18,1292.516107858014,334.00223162359157,195.0580898880924,116.2832266394731,93.27440187051707,63.6457954718435,51.605851564288024,47.804504476559735,40.09333797056757,37.6283658255127
1.237651533873742e+18,1245.886788870076,447.7573337488892,268.1796699833167,140.7167079208887,81.6191336946061,69.9002891271872,55.799042412679604,48.07493105349135,43.20587265198932,41.84728559669191
1.2376487222842496e+18,1367.5656909480545,999.9801981972016,250.4914594013164,121.66744018086527,97.76183127564995,61.741782189496405,56.85028360369881,50.983279095886864,48.46368076960575,43.25400682802331
1.2376536647153093e+18,2930.853037795333,659.5838319014911,303.3294403013722,144.00688377193873,104.0465916659951,81.47179837787216,73.37187037917039,60.25909415422695,55.16289242909692,52.3485261370968
1.2376576080394322e+18,2375.678167386952,203.95655212112018,177.0096267589523,117.05028516738908,97.0459578756765,67.12077149056992,56.83453047062919,54.360274286466904,43.88109439583546,42.28355773228133
1.2376677833495675e+18,2502.075427956412,235.28949481754046,151.22284231689716,129.86572654019292,98.72337378366288,86.44255664689945,60.8620754970759,55.730341392544005,51.471125862388625,45.215844591981515
1.2376744625604529e+18,1486.8938209230867,184.0339370521734,109.62826970389901,54.463149651475725,46.22505962329697,43.22780013705767,39.606563225957466,36.626972145145295,31.454580940398394,30.03335931613146
1.2376546015565583e+18,1691.776820000875,367.86050766975126,192.2992807782441,137.04303075583428,102.86043697386621,60.96783726606663,58.865879843328166,48.391245512097996,46.34626244869441,42.19701183968937
1.2376487222843146e+18,3083.7260361561675,294.19741432334587,256.19530086494933,98.4294176053352,73.29461610778033,67.1621069168557,59.47237488797628,56.38117619951694,53.73196940844853,51.45081151524463
1.2376546004826852e+18,1618.568803729584,987.0429236230916,589.2715384946385,284.9250766547566,93.32801216283919,74.39214764895152,57.28304827529255,47.43977916227766,40.4339169896657,38.53354283238458
1.2376507972875717e+18,1363.3330326586724,222.05812117922565,96.06959159542899,83.68926713689471,57.73733655572231,52.32935105692577,50.43485717289215,49.064997693580715,42.602451170444546,40.520304728559886
1.237651753990095e+18,1491.6666947491954,345.0998671019832,301.896683622754,167.65854199071825,142.49738797262762,110.98347298587129,80.29294580347351,65.08379061850246,60.45789130866841,57.11302124456249
1.2376546531040955e+18,1301.0737737793233,202.26141842832257,116.8587818154804,72.7564283877398,68.44857152473725,54.96570205032031,47.61890956010627,47.46278801406697,43.67088295586104,39.57732303746758
1.237657770704241e+18,2588.6984443296874,272.70192193242247,130.20577438813666,121.80452293741004,86.29847379237877,76.97874544140666,56.14639609637443,54.75505655477154,49.472812512971366,44.338328198108734
1.237657772314657e+18,1506.6981846967085,385.12453155724035,226.30800834222202,80.42783431699424,63.81690976901929,59.376061504304154,51.67258727642895,45.535584770443414,43.089718220098256,40.27705667983949
1.2376536647141297e+18,1764.0135176339986,621.649454240492,505.0452387233756,218.6400963823201,199.08612906363953,97.4618387455104,85.21882249779827,61.790629813948684,52.71087046826439,52.47195186727054
1.2376512724258657e+18,2035.538585553828,200.56849244750674,179.2728734094323,144.6388363277238,109.79363821973217,85.19781556788128,78.32514026864743,66.79513687170106,49.489883185546844,47.6566391627343
1.2376536647141297e+18,1731.6201982291777,343.3460796457236,196.92446705016542,111.51429435693773,97.88814478360639,73.28277467502548,57.10904563587256,53.229499892102794,48.218237008012906,42.80496877986563
1.23765510836342e+18,3141.8602040389387,374.5786292005739,302.2463125174287,105.6615254988707,82.69637771746112,62.567153025359424,57.84061093716267,49.73838836889524,48.958941260051844,41.28555407164341
1.2376507972877028e+18,2771.1426881821103,221.1212632204559,138.1182849404306,108.90464133790367,89.1477605012785,69.31868819780146,64.43096202702806,60.24344709550333,55.9088188980975,44.923189495022655
1.237660935017333e+18,2017.9359034040747,340.9521567029625,194.90925741735586,113.78113577229759,85.95524564686741,83.06041626671944,68.68244971055488,64.1203194385473,56.56457814384247,50.8134924067577
1.2376672931864904e+18,1725.5422417855823,782.2631309188193,555.422461307697,416.72114952303764,230.61631727817158,148.42718006158552,92.24658572627787,69.79627775783797,56.19652501450294,48.7721303597519
1.2376640929002294e+18,1556.5003701784901,540.2444938728202,320.6346200623409,154.52068101562904,104.59848799316352,72.14654350458463,69.83452229206803,55.773395672318664,43.54803646671603,40.25933099846985
1.237655108900422e+18,1964.6593507401208,633.1765012546826,249.08542779421515,192.215503548103,92.52279275047694,76.91147352555633,71.01499687791149,54.46286106162919,49.821137755754535,45.11765620670376
1.2376536652522458e+18,1617.4150509665617,477.4038324080907,303.5485332089584,92.64938562269202,67.14571532490729,59.01058822108424,54.17076942974752,44.16482453184004,40.006976896723394,36.72396785954693
1.2376507972883584e+18,1335.8731644122659,595.7519855275725,527.8077559082315,334.1716552591685,167.8324461115129,105.14854741110248,71.39694416056183,58.13401584908988,48.16485160105724,41.8637290060828
1.2376609350173983e+18,1208.8834271557664,555.2128793316851,490.31484781492173,279.6987136723398,228.4241650051957,130.2337541743257,114.76530485300685,83.13491231111243,72.18238785984072,65.6486194610112
1.237653664715309e+18,1761.1453686049013,285.4444878275545,130.64428852319264,88.86457234324544,59.408764734512154,52.09440000299132,45.11869044004367,43.032635170041885,39.323249095650986,38.151965758517306
1.2376551078271388e+18,1241.6944260595947,410.8127754663629,363.1068379825227,193.0307078462263,145.4877422232149,77.02411853071153,68.83854896465381,48.72351258215238,40.81001930748544,38.35043122042676
1.237653665788658e+18,1824.7679897099545,521.566933899554,470.093465026478,309.23870243601306,101.20868499120846,76.88637960681302,72.97914610085046,65.56649490591654,52.23520542806357,49.06705726443172
1.2376571173381082e+18,1565.7504170061989,760.8962420890924,654.6855983761765,313.07432747324054,258.1770981737459,188.4354733648852,107.96105647764719,83.69755763412651,70.77494792071651,52.87811603748646
1.237655108900684e+18,1541.6728142478498,278.65362877180604,132.00704816197154,94.07953100299203,67.12516449880214,57.32509214255377,54.416279793672146,50.779916229208325,47.70135911004807,41.05440242685028
1.23765711787511e+18,1583.8589271669969,328.84809998406445,196.07040378071588,132.8758885578327,106.14953108750996,80.173489162879,68.510898703541,63.023221213785966,51.37836897373406,50.3669206269635
1.2376543809017613e+18,1523.9841792439368,220.02509312193143,121.09310392926989,83.25494635245623,63.19378843155975,55.19146332691714,50.27542843723417,48.27885494428063,45.58055574604546,42.74924742675915
1.2376571178753065e+18,1585.6971960789804,277.6801387232121,139.63107916954365,96.35574382454405,83.6328306582011,74.11534158099649,62.65093583850916,62.01965408556265,59.26316643245364,52.210245201339724
1.237664870284067e+18,1726.7820407240495,228.36991740519977,144.2121869292935,95.00267788348437,64.003633508598,54.24892421375149,52.40922259643107,47.73013544292515,43.69597036449511,41.969119845148654
1.2376551089012083e+18,1826.968327656414,290.2663005451405,228.9295759999725,99.06445126102366,80.97198521877546,73.31174833213622,62.5411378495967,52.184874617449594,46.2165529825377,43.78674271669271
1.2376546525669624e+18,1943.3121306994624,309.6672198453177,191.75682448264416,121.04893424628419,99.72135542774511,69.03401456373163,58.167686326484215,50.38014856199394,48.04974231418961,41.973437092537715
1.2376551083644027e+18,2074.094914233989,900.189201452614,556.0948068884765,401.5463949078377,122.26744785279,99.46642328767862,74.04776613466268,63.03713754715608,57.429341482536024,52.24982221400534
1.2376546525669624e+18,1628.2002530797913,228.45602975525733,90.9913489376933,62.74389795158404,58.12581511884111,55.21427827219758,47.49401011777178,42.536161324781155,39.41400205043625,37.413903304097715
1.2376546047766694e+18,1723.5975507422188,657.072114942234,439.3820355678119,208.4072038614153,120.69665573396516,76.42168240332886,62.62691772762847,43.69170984533382,43.21209792637717,40.353290905659954
1.2376609355542694e+18,1925.7630643462167,743.94628821101,526.9112445674849,159.04500305754883,150.38397744522806,97.44433647608399,79.85422323289747,58.36194991035273,55.68883695250813,54.26075597095068
1.2376546536409009e+18,1732.1946998392443,444.54126215727644,125.09973207534735,63.30387691782247,61.384696849270846,52.69974734385567,48.15700635713355,44.57952835857473,38.827763011941414,36.05321827152149
1.2376571173384358e+18,1777.8982735648867,177.84459018105076,161.7504662248811,109.29062810501456,89.26708792335513,68.30612350988298,58.689715697200135,51.038693285218145,48.531373741285925,41.62053113233139
1.2376571178752412e+18,1251.6550744826116,489.7116154812667,376.5283084061289,173.23584383576298,130.77915500387647,90.17728162694848,72.96315691413058,59.534109378263615,56.85550634598739,44.30432801868257
1.2376609360918612e+18,1457.8249706181703,459.16293920483514,422.4629681580177,205.1859352055792,84.46634502550837,79.02799624412555,68.46797251625314,57.24728382334402,54.22890868031599,49.96478952278582
1.2376607643027377e+18,1275.210524592109,205.1933073293576,152.52350690180765,107.01540042746119,73.83771980697098,68.78791280230868,61.57240343905718,50.42116273306751,42.93332921387352,41.515810492935266
1.237654380902351e+18,1214.5547795823516,379.12542477618183,253.0857818463846,109.92536593032227,69.84465265314337,58.394997096448435,46.600453130619435,42.931721070149756,37.606154502041505,33.97383038061676
1.2376609355547935e+18,1702.782085592058,693.1019448207928,425.58081067977866,156.25757280763168,136.77163329848065,85.7032105252783,65.300675311594,58.17460833246602,52.583183454773454,47.88883538377863
1.2376609360918612e+18,1857.18604115389,807.9814124305072,444.4474418763257,149.50514410331058,116.51490666297866,69.54711920782312,66.36638969229952,55.730573483830355,51.11589573005133,45.20091522070694
1.2376607648398052e+18,1505.4169106636296,755.9211236268724,476.659607303702,211.97332642435583,152.18399113544976,74.01756619318807,55.40610553044761,47.90210436373544,40.749925501510084,37.33822558173461
1.2376577766162437e+18,1247.8910725620785,398.23010845062413,232.27501458143092,79.54202232434884,66.95433611027177,48.86679969791451,39.59940006053744,37.28666486739315,34.000033670827726,30.597036762683075
1.2376577766160468e+18,1366.3404717222127,699.2705794435664,396.78706862910326,214.59422137188568,144.92105602005537,83.79215852539862,73.9703183332727,50.18731309893995,37.695809702427574,34.251552577455506
1.2376546536410977e+18,1231.6646069270191,538.5837897609276,264.16311976396526,117.2943090894774,102.31404079468014,54.79859954812902,42.52484946676115,35.66879592737135,29.40453153995458,27.278488822273648
1.2376571184121777e+18,1623.8924616166867,611.3142514548351,498.8377420099931,213.921187933272,153.65356716217124,90.8824833146427,82.37355866213113,66.97560366784522,59.60530701895489,50.04847790070403
1.237657117876093e+18,1572.2766187339548,299.4007731984781,112.55729372043953,95.37348402978164,70.13112969028572,59.22674035838926,55.838501669178285,51.30724525699344,44.7471575805057,43.32565599494769
1.2376571184124398e+18,1932.8589169888362,783.8916063851109,505.9594837466707,372.63156006825756,155.30896267495334,136.3702264012535,88.60563345947433,69.5851786208836,56.40144311190377,50.675629088244456
1.2376571184128986e+18,1429.2362505197548,372.0973152227447,270.9603067115357,91.672675868817,71.38855215599672,55.922370577241495,50.89653995801732,45.88901045092127,43.96146431238991,41.36145497340807
1.2376571184123745e+18,1776.917446191318,683.7045248344183,427.8051646806372,195.98408192134713,117.98446053317357,99.36884824213021,94.94543610602814,68.60508703086926,64.96729049183502,50.22912045767758
1.2376487222841185e+18,1483.1031625638925,162.52191393198942,113.67630877729741,93.6011450893995,63.697008234637515,53.902769700234934,48.41323986680049,45.65995027857858,42.006730136001785,38.632651662016755
1.2376607653767416e+18,1216.2278311900359,229.80611074821974,91.00434969623798,71.21294025744835,59.240021692104335,54.80731928793594,53.44305898777794,44.623723019445,43.99569690381924,41.08391500532286
1.2376609366289285e+18,2225.871271851852,312.0299953172555,247.45232378745004,219.93876729748274,158.0919396946918,106.70732399523091,95.49899074263944,87.62473104215381,79.13219793634572,66.61358497663494
1.237657118949638e+18,2041.1735474296452,325.35973549846307,154.91125912991626,96.95619060893951,81.79199626414925,79.11273852363246,67.11555790448473,64.98449148946123,59.43990899198679,54.68532556387998
1.2376609624010263e+18,1988.0463576630295,599.0722812889472,272.77036969278714,96.67042310262573,75.965968634121,54.34447340340453,41.94196933626489,40.76301570207968,39.25426209478589,34.845717379569145
1.237650797288358e+18,1139.5848126640617,546.7297737201034,372.1881840963946,259.4642752775515,155.8635998419154,145.55175194720167,81.07182296536125,60.317871725290765,52.89804118357042,36.982628787517974
1.2376507972883584e+18,1792.4114521972276,217.09630056481956,147.23495323534837,99.2170290204181,78.04186902798308,70.27020462295687,57.111072914849174,47.54989746106061,45.88507001767055,42.65087956700212
1.2376576305868966e+18,1209.733202425732,553.216007232134,363.80760309556956,189.65895873234908,144.71653180439597,101.28180177725051,90.1961971248652,53.86385326745813,47.011166124832705,43.04156909772289
1.237657630586569e+18,3326.054744637815,619.422004675071,409.3582800832074,230.15752881614696,118.81963638146956,79.46463266692672,57.33727855819969,53.77863815381329,45.21530300412228,44.87223623402497
1.237657776616309e+18,1778.2173799441352,265.7743950303774,163.97793773008146,104.944691957735,93.33213119543372,80.10026581338367,64.96965028398826,49.79469015342961,47.31057857919414,42.521690243706736
1.2376577766159813e+18,1891.4587061762572,424.19165284797475,161.88880800526655,117.53506786524196,67.44874878047384,63.405312079591546,48.86139503476712,47.87762438382803,41.6579370843856,37.52559877049366
1.2376543809016955e+18,1530.2645077691907,397.01020089973076,203.13218407478152,102.4466003370402,79.59222266782079,69.68356261894549,56.291108961025564,53.94382327998609,52.34513936990071,43.255858004688776
1.2376744625603218e+18,1215.9946193319852,417.65462964389127,273.3250704061283,149.03097579597596,116.21280857325698,57.49118246666284,53.24774432216223,44.067781296731035,41.66585421196278,38.288253276993494
1.2376546531045542e+18,1575.5169327642614,346.21650372701816,159.19483949018232,90.08124961980505,71.7830386433428,56.9981621730333,55.058959094244955,42.86360326250875,39.048753188610895,35.23118514228127
1.2376610649465162e+18,1624.9910665042883,345.08608205679286,325.8071486943821,146.584574425403,105.71960309438741,89.12953037571171,66.94767282195585,54.96913546613873,52.42042471299556,41.927601299003754
1.2376610649465162e+18,1545.2440771004156,303.0208698615865,174.1909741724527,87.03313077345072,69.76218752040597,56.04619569431017,51.675519382993265,50.31552762980673,43.27215873245058,40.12917584387088
1.2376546536415562e+18,1580.7667443858054,227.23617169416846,124.82557185536555,98.55859410542018,78.37170038117759,60.79068886113943,55.53607423013032,51.297585840093596,46.46644921297596,41.313255265390346
1.2376610687046129e+18,1433.318668596215,624.6441933944885,550.1296142469754,268.18429644784635,175.75439828500893,104.09058343203439,88.47061634930121,66.02955109260792,56.67598371917975,45.16892395370296
1.2376546536415562e+18,1621.2658738882878,212.63864482982197,146.1843306732903,122.1772050782055,102.95813404062707,90.59827679523163,65.43980892562963,49.84209491272438,42.89977239735002,39.92577583222305
1.2376577766161777e+18,1396.5299785298894,1033.350603731497,173.05701194271708,123.69160940848494,115.2020020924682,83.30472811901942,65.7739686865817,57.38824873457808,49.181664031590124,44.46855466287846
1.2376571189493765e+18,1276.2335142223528,221.54532509021323,101.72970767086281,97.71372324721659,77.57194999554956,60.21119356101416,55.58823395718933,51.74168804321306,40.64385235460766,37.20543296314833
1.237648722821317e+18,1298.5745845875772,435.6953680128668,282.65173479568983,96.82936352787078,81.95906229438164,65.34247925386987,61.04805900545138,56.13950194991325,48.86275909399983,45.83618371000107
1.2376610697782886e+18,1419.6129703314891,284.3830279537716,164.2960250475518,87.02669300355828,63.043500132260995,55.96088210598862,47.593881293436205,39.56914216631934,38.74442007253029,38.61516917368287
1.237657401880478e+18,1458.7242240127744,262.8459905584937,176.50538308612127,109.90818151133374,68.18084673200597,64.12386975331165,56.39541618748471,55.68720783817928,45.782166857437794,43.257515298239134
1.2376517539902264e+18,1202.807214143392,321.7786712067386,257.0679869488908,116.19217272994413,97.47890517286883,68.63893656325767,61.71058007189624,58.063502884481196,53.80400469947255,48.54389936153435
1.2376546042401915e+18,1657.1314197050092,262.77887240188994,153.4903481944641,70.76684970682919,57.005518926303616,54.344080533811486,46.66526150638273,38.75373578442519,37.892226344866785,34.13014811549831
1.2376574018808054e+18,1205.248997760775,562.3286047521417,439.7008724294876,250.26967709989344,183.41932901974172,113.21204041442068,89.29276246811737,61.04011830891752,53.143930470459644,48.97309695036466
1.2376571189502282e+18,1309.5031853420592,258.90828936178764,210.33451463315188,114.39188400206017,95.62242658470761,75.04645844384527,58.76089339060872,56.05271590804643,45.12486202483175,44.591068682007005
1.2376574013430825e+18,2154.6686581202266,372.69989412703114,225.08733846451304,142.15050238313432,105.04467231712874,82.61630266524034,73.91331292267935,58.27642413075681,57.54818001131234,50.63138454961115
1.2376574013430828e+18,1266.1960312786282,490.18156941093,340.69468415492884,163.70661930000068,151.08095940155508,99.67696006478614,85.9298837015447,61.003635790869325,50.78098678573323,41.824543761537804
1.2376574024180042e+18,1364.9566149365123,171.28343432731867,150.6090446471035,97.48287606489392,69.97491748468484,65.86901492274032,56.91390687054773,50.88347645075082,47.77242880281665,40.76815474049698
1.2376577766157847e+18,1517.7183230517048,527.1610390232793,257.41828629834936,122.78946332016044,95.68092433405243,83.00155774922486,63.527357425875714,41.900022984720685,37.43450217198823,35.92936758056336
1.2376507972884892e+18,1168.7272501664988,597.4697379467483,386.4804995242409,310.61571637151565,188.48881753579406,131.49392527028942,93.88651223124003,71.6698545281243,65.20407819170764,42.49618724096624
1.2376574008058842e+18,1534.9386468239893,147.03413207810692,113.27610381872084,78.00320049154786,70.15598700836033,52.024474439071284,49.3237530289133,44.00087291708347,41.492905864180926,39.55985312843472
1.23765366471413e+18,1222.3141340254988,150.4036963212935,123.06099560810175,114.33877821957347,92.07037150914418,68.35264055111443,65.53395382521329,54.08131992458782,48.9374419169063,45.714565311199806
1.2376744625604526e+18,2000.438347672007,254.8126219024174,137.17526567650376,104.55767605768733,80.99379551239718,56.57069441134604,54.68960964438742,46.03789820642075,45.21847891094635,38.11126626406633
1.237657776616637e+18,1308.956374733781,156.84198564308298,128.2716915793009,81.69957614425469,60.989170819067304,50.24170392401855,40.732863976247245,38.620033360984316,34.82976505490262,32.65091793031064
1.2376576080396946e+18,1239.8531810391114,557.7114785936526,350.61568495356295,195.66416092621253,184.5826554807043,82.71783207581043,74.74685970933542,53.287024161996904,41.27032176121291,35.470966260622056
1.2376650973860334e+18,2294.2317011785162,449.70553291840724,294.96993761854486,206.30740449927825,80.5392880722695,78.77203338247156,74.2050962439203,63.66453388088431,56.61295640488195,54.46004947392746
1.2376536647151127e+18,2367.848485367193,515.143541825436,242.26770567965792,150.93539744724734,95.01213128057663,83.27477789107041,74.55316075174548,65.30646039627452,55.46159041792026,45.26187643199898
1.2376577707035855e+18,1231.5911533388116,252.7894870896535,142.2186092395515,90.04355328114346,78.01009790180682,60.22886173026056,58.66607546433472,53.665705577261235,46.68859003276596,41.87654854644117
1.2376536647151127e+18,2784.943485028189,312.0968804502977,256.19651129862643,128.05745175302982,80.66429710219647,65.26391570601042,59.83930078358872,57.03261159447089,52.72971700344246,47.94704968701224
1.2376576085758444e+18,1564.5358689213056,740.5224256027401,375.30799154922664,175.47960021932917,151.67462634982869,132.01972381186167,77.8558400931534,61.389870001647324,58.942042031359534,48.728681402296885
1.237657606964773e+18,1864.630791554693,936.7508877727329,553.9250416601653,224.42062096871408,143.80128826470443,74.64536295695652,60.56976042338719,46.736636949979626,43.52870167208994,41.86470313601577
1.237657609113764e+18,1339.8950423527267,293.82336587628885,166.73536051104153,75.31251125247609,54.32671941815774,53.99002563548008,48.373954134763316,41.96152871755706,40.45629582266036,36.71388645606454
1.237657775542043e+18,1652.4709967777292,397.4676458869488,146.4468490055259,102.25025982027647,68.69561642366111,56.58004727236389,50.89539638010151,46.264144596985275,41.40071649832773,38.78196938766323
1.2376536652515249e+18,1669.7997013442193,266.36652577484136,106.40964212815945,91.82913786216292,77.50670638124869,71.76808525846702,66.98890488145298,57.84001650925504,46.03597693370704,43.247156635526196
1.2376671428645356e+18,1649.7962773234979,851.5663024506447,346.2442691930376,178.92274970946963,107.02134092520755,63.784826994466584,55.99315401679576,53.975373446141646,48.78952528555622,46.69243115773381
1.237657769630368e+18,1895.7866247863997,286.8353025361258,121.34234365956354,73.18377462728043,72.26355734410086,65.58314662911813,61.44814460627097,57.8451083158979,53.14069333112496,49.85065608948249
1.237657769630368e+18,2605.5342183275598,721.4181768276649,450.9446548859543,185.11931078064612,122.68858668804114,114.63679422730038,83.48339462299097,63.97232485124679,61.20674624475986,49.91081502176245
1.2376577701669112e+18,1295.943792481666,271.81368445033013,122.6630363117752,103.72344426364418,85.30058768088755,75.63801810285757,58.06875474745602,52.732978929046745,47.07360958368442,43.57730949931998
1.237657769629647e+18,1303.3345381545562,240.05526493803086,216.40720916515968,93.75118532845374,71.96066574412228,63.253285981415054,51.79607964013496,46.28830545849354,44.20065552752578,41.63191544290739
1.2376577701667146e+18,1814.3948918953895,186.68942370465206,99.12412856870088,78.19425021805691,69.13092246745512,52.471265683391195,43.4063213119207,39.7517202568693,34.13258257069799,30.8472889816768
1.23765777016737e+18,2833.67326377546,349.01308482518704,166.156429262721,132.51942408439544,66.24842994646329,60.79201948261275,58.20301449909404,52.70744400228577,51.69944311574372,48.316067291039275
1.2376512724272415e+18,1386.4684276701016,194.61398144292062,105.2875488510441,63.2050970669658,57.48258363958377,56.895410370349424,52.83994560108822,48.073292771037224,43.61147619078283,38.399169640828276
1.2376512735014423e+18,1793.2312110724158,442.76828899568653,226.1304169462999,104.07634845860548,81.00130739684752,78.89233595471087,65.99424793117437,61.119877946019756,54.37433879585071,53.09300813204667
1.2376577707037166e+18,1369.9199840191297,450.32740606521355,376.04464123467,194.8634833639172,80.03896564172753,53.54086987496753,46.48760960307608,44.400247627660576,39.00195633598527,36.196612588596615
1.2376515338750528e+18,1653.722985968051,479.3884063358461,132.04396066932057,84.56352079829122,60.99653512868053,58.2119058483125,49.72574595397849,45.743785020612414,44.85132211903408,42.6684795912973
1.237651274038444e+18,1551.2336717233743,681.5715423979972,429.50454898780106,197.62563974383005,157.8966268184513,83.35141070477209,65.56604983403864,57.1226614913668,49.610180954618066,45.516943925987356
1.2376515403133094e+18,1743.318697376,140.07720086643013,118.73204880284483,95.7590479502874,71.02768581218628,67.91288282741765,55.72381101427806,53.73835195209734,50.4578528149536,47.47483614283849
1.237651538702238e+18,1524.338608318568,232.92315000233307,113.7930803645174,95.51412812462438,76.15076452858587,67.77290050153975,57.0658057525073,55.59381289313975,48.18076338651358,46.40200891683494
1.2376737098682862e+18,1789.3758753120637,1352.066066106297,234.0999025636139,108.10285571423579,99.42430338436586,80.98878311565517,73.67193154584919,61.43717758028699,47.61426123343519,45.57368987930142
1.2376515397763077e+18,1414.8733254758006,249.20782522967392,219.91703641613347,126.1929682058221,78.89789037024346,66.85848044789388,61.90448865169524,56.84636659243609,48.39734915273975,45.190349181976714
1.237674462561698e+18,1586.637113828174,295.9659201828347,242.45868205058903,177.56369152504377,75.57640422782396,61.04846859910935,54.57105356310945,48.85711698551765,44.799562515274495,38.62160961568272
1.2376546015578688e+18,1588.1586926075697,708.7169292024628,434.1995454492058,178.38844579490612,138.25027389545662,72.63855281780145,62.31019577564266,52.721664367812416,45.68100757125054,43.90540120657357
1.2376546514949243e+18,2118.712131870964,314.86777936575146,165.35132534722692,110.59937033048689,101.35499444681938,85.86749731651184,56.675573906534495,49.174157406184676,41.88417085814849,36.72803184060007
